Date,Open,High,Low,Close,Adj Close,Volume
8/5/19,357.769989,361.519989,353.329987,359.75,353.414368,6030000
9/5/19,354.76001,355.649994,347.470001,354.130005,349.892029,6075200
10/5/19,351.869995,355.540009,347.549988,354.670013,350.425537,4574100
13/5/19,344.51001,346.630005,337,337.369995,333.332581,7757800
14/5/19,339.899994,346.100006,337.230011,343.040009,338.934753,4747800
15/5/19,339.799988,348.799988,337.640015,345.640015,341.503632,4810000
16/5/19,348.640015,356.5,345.820007,353.809998,349.575836,6036500
17/5/19,351.5,359.98999,351.160004,355.019989,350.771362,5282900
20/5/19,353,355.940002,350.529999,352.790009,348.568054,3219900
21/5/19,358.029999,360.769989,354.880005,358.75,354.456726,4022600
22/5/19,357.220001,357.570007,351.75,352.779999,348.558167,3841400
23/5/19,345.920013,351.470001,341.149994,350.549988,346.354858,5305400
24/5/19,355,361.399994,353,354.899994,350.652802,5387500
28/5/19,355.290009,359.309998,354.880005,354.880005,350.633057,3504300
29/5/19,352.589996,352.790009,346.049988,348.799988,344.625763,4160500
30/5/19,350,351.920013,347.940002,349.869995,345.682983,2183900
31/5/19,345.850006,345.850006,341.359985,341.609985,337.52182,3217600
3/6/19,338.200012,339.109985,330.670013,338.890015,334.834412,5148000
4/6/19,342.570007,346.410004,340.119995,344.619995,340.495819,3592300
5/6/19,346.220001,353.25,332.48999,348.75,344.576385,3188400
6/6/19,348.179993,351.640015,345.579987,350.640015,346.443817,2582300
7/6/19,352.299988,355.279999,352.299988,353.700012,349.467163,2470700
10/6/19,356,357.399994,353.549988,353.799988,349.565948,2560800
11/6/19,355.420013,355.470001,348.130005,349.329987,345.149445,2702700
12/6/19,349,349.269989,342.799988,347.029999,342.876984,2737000
13/6/19,347.25,349.059998,344.100006,348.859985,344.685059,2621300
14/6/19,348,349.170013,345.890015,347.160004,343.005432,2258400
17/6/19,348.619995,356.049988,347.049988,354.899994,350.652802,3746400
18/6/19,357.609985,374.649994,357.600006,373.959991,369.48468,9199200
19/6/19,375.399994,379.309998,368.350006,368.559998,364.149323,5716000
20/6/19,373,375.790009,368.959991,374.880005,370.393677,3794500
21/6/19,374.390015,376.109985,371.720001,371.839996,367.390076,4923700
24/6/19,372.950012,375.48999,372.100006,373.98999,369.514313,2323200
25/6/19,374.75,375.25,368.029999,369.320007,364.900238,3005400
26/6/19,371.019989,378.980011,370,374.940002,370.452972,4542000
27/6/19,367.540009,369.929993,362.350006,364.019989,359.663635,8980000
28/6/19,363.920013,366.230011,361.570007,364.01001,359.653778,4737100
1/7/19,364.880005,365.230011,353.320007,356.459991,352.194122,6409600
2/7/19,355.630005,356.779999,352.690002,354.160004,349.921631,3774700
3/7/19,354.5,354.850006,352.26001,354.470001,350.227936,2164900
5/7/19,354,357.25,351.429993,355.859985,351.601288,3208200
8/7/19,350.410004,352.959991,349.399994,351.119995,346.91803,3262300
9/7/19,349.049988,353.850006,347.899994,353.089996,348.864471,4828200
10/7/19,354.48999,356.519989,351.25,352.299988,348.083893,2946700
11/7/19,352.619995,359.26001,350.700012,359,354.703735,5059200
12/7/19,360,365.450012,358.140015,365.329987,360.957977,3592800
15/7/19,360.5,362.850006,359.019989,361.609985,357.282471,4814600
16/7/19,361.26001,365.350006,361.200012,362.75,358.408844,2960400
17/7/19,362.75,369.75,362,369.519989,365.097809,4010000
18/7/19,367.600006,368.450012,359.75,361.109985,356.788452,4615200
19/7/19,370.670013,378.399994,368.5,377.359985,372.843994,9504000
22/7/19,376.940002,382.480011,371.890015,373.420013,368.951172,4265100
23/7/19,374.269989,376.429993,370.679993,373.070007,368.605347,3354900
24/7/19,370.279999,371.359985,360.029999,361.429993,357.104645,7447900
25/7/19,356.179993,357.690002,345.709991,348.089996,343.924286,9663700
26/7/19,346.200012,348.429993,342,345,340.871277,4441100
29/7/19,344.98999,346.079987,339.109985,340.209991,336.138611,4116600
30/7/19,339.839996,347.48999,336.559998,347.459991,343.301819,4528000
31/7/19,348.48999,351.290009,341.049988,341.179993,337.096985,5219700
1/8/19,341.910004,344.290009,333,334.290009,330.289459,6465300
2/8/19,334.559998,340.540009,332.320007,339.559998,335.496368,4675400
5/8/19,332.459991,333.369995,326.959991,331.059998,327.098083,5876100
6/8/19,333.98999,335.700012,329.140015,332.450012,328.471466,3653300
7/8/19,328.600006,333.649994,324.570007,331.380005,327.414276,4187600
8/8/19,331.299988,336.429993,328.859985,336.350006,334.398499,3673000
9/8/19,334.059998,339.079987,333.170013,337.549988,335.591522,2995000
12/8/19,333.679993,336.01001,331.369995,332.940002,331.008301,2542500
13/8/19,331.820007,337.399994,330.5,332.859985,330.928741,3689700
14/8/19,328.350006,329.540009,320.410004,320.420013,318.560944,5110400
15/8/19,323,328.070007,319.549988,328,326.096954,4721800
16/8/19,330.220001,331.160004,326.480011,330.450012,328.532745,3866600
19/8/19,334.179993,335.910004,331.399994,333.779999,331.843414,2335600
20/8/19,332.470001,333.5,328.880005,331.75,329.825195,2039000
21/8/19,335.480011,342.579987,333.209991,339.98999,338.017365,3265600
22/8/19,342.429993,356.440002,341.01001,354.410004,352.353729,8320900
23/8/19,355.350006,369.690002,354.350006,356.01001,353.944458,11518700
26/8/19,365.040009,367.339996,356.890015,359.040009,356.956879,4661100
27/8/19,359.420013,361.309998,353.619995,354.730011,352.671875,3740300
28/8/19,353.309998,360.190002,351.179993,359.970001,357.88147,2402000
29/8/19,363.850006,366.040009,360.170013,362.73999,360.635376,2717500
30/8/19,364.369995,366.369995,362.399994,364.089996,361.97757,3147000
3/9/19,354.109985,355.320007,350.609985,354.420013,352.363678,4272200
4/9/19,357.679993,358.029999,354.429993,356.529999,354.461426,2737100
5/9/19,360.140015,364.709991,359.130005,360.299988,358.209534,3643300
6/9/19,361.609985,364.910004,359.119995,363,360.89389,3022600
9/9/19,357.980011,360.929993,354.730011,358.779999,356.698364,4183300
10/9/19,359,369.48999,358.549988,369.48999,367.346222,4547200
11/9/19,368.73999,383.5,368,382.940002,380.718201,8437000
12/9/19,383.709991,384,374.309998,375.630005,373.450623,4495300
13/9/19,377.390015,381.75,377.049988,379.76001,377.556641,3628900
16/9/19,378.140015,381.630005,375,378.850006,376.651917,3055500
17/9/19,378.410004,385.309998,377.799988,384.200012,381.970886,3269500
18/9/19,383.25,386.73999,379.799988,386.410004,384.16806,4186400
19/9/19,386.140015,388.519989,382.899994,384.440002,382.209503,2928800
20/9/19,384.109985,384.730011,377.920013,379.390015,377.188812,6643000
23/9/19,376.609985,380.100006,374.420013,377.029999,374.842468,2674900
24/9/19,379.540009,381.890015,375.309998,381.649994,379.435669,3533300
25/9/19,384.910004,391,383.100006,386.200012,383.95929,4705500
26/9/19,387.100006,388.230011,383.329987,386.890015,384.645294,2520400
27/9/19,388.190002,389.690002,381.309998,382.859985,380.638641,2730800
30/9/19,383,383.769989,376.690002,380.470001,378.262512,3183300
1/10/19,381.700012,382.850006,374.630005,374.940002,372.764618,2943800
2/10/19,371.850006,372.98999,363.769989,367.359985,365.228577,3698300
3/10/19,366.209991,372.25,363.230011,372.070007,369.911255,2623900
4/10/19,372.25,376.130005,371.720001,375.700012,373.520203,2008400
7/10/19,374.059998,378.149994,373.059998,376.540009,374.355347,1931800
8/10/19,371.049988,377.339996,368.640015,374.100006,371.929474,4030200
9/10/19,376,377.859985,373.5,374.959991,372.784485,2774100
10/10/19,373.700012,374.540009,370.329987,371,368.847473,2723700
11/10/19,373,376.940002,370.079987,374.920013,372.744751,3935400
14/10/19,374.25,378.700012,372.679993,373.179993,371.014801,2124500
15/10/19,372.579987,373.529999,370.529999,370.959991,368.807678,2836600
16/10/19,370.220001,377.420013,369.23999,372.429993,370.269165,3657100
17/10/19,372.420013,373.799988,369.059998,369.059998,366.918732,2397100
18/10/19,369,369.350006,344,344,342.00412,13544300
21/10/19,332.890015,334.23999,324.399994,331.059998,329.139191,15493100
22/10/19,336.070007,341.480011,334.459991,337,335.044739,7949700
23/10/19,345,350.799988,336.5,340.5,338.524414,10960800
24/10/19,341.700012,345.73999,337.769989,344.549988,342.550903,5382700
25/10/19,342.920013,343.369995,338.899994,339.829987,337.858307,4058000
28/10/19,341.5,344.980011,339.48999,340.880005,338.902222,3234500
29/10/19,340.190002,349.720001,339.220001,348.929993,346.905518,6113600
30/10/19,346.630005,350,343.269989,346.059998,344.052155,3997600
31/10/19,344.700012,346.059998,339.450012,339.910004,337.937866,3868400
1/11/19,340.589996,345.190002,339.5,345.190002,343.187225,3538200
4/11/19,346.459991,351.450012,346.049988,351.089996,349.052979,3703000
5/11/19,355.230011,361.609985,353.190002,358.290009,356.211212,5468900
6/11/19,358.859985,359.399994,353.130005,354.190002,352.13501,3815700
7/11/19,356.119995,359.399994,355.049988,357.309998,357.309998,2834500
8/11/19,356.399994,357,350.549988,351,351,3218200
11/11/19,349.040009,369.75,345.559998,366.959991,366.959991,11483400
12/11/19,366.48999,367.109985,360.01001,362.880005,362.880005,5769700
13/11/19,361.869995,366.619995,361.119995,362.5,362.5,3453700
14/11/19,363.100006,368.480011,361.480011,367.440002,367.440002,5339600
15/11/19,370,373.480011,369.299988,371.679993,371.679993,5493100
18/11/19,371.670013,375.600006,367.899994,369.459991,369.459991,3823800
19/11/19,373.51001,374.829987,361.609985,367,367,6670200
20/11/19,366,370.98999,365.75,370.910004,370.910004,3774800
21/11/19,369.75,370.76001,366.26001,366.440002,366.440002,2703800
22/11/19,368.269989,373.549988,366.609985,371.339996,371.339996,3915700
25/11/19,372.519989,374.299988,369.200012,373.130005,373.130005,3324400
26/11/19,373.660004,374.769989,371.359985,373.51001,373.51001,2859000
27/11/19,369.959991,371.829987,366.799988,368,368,4145000
29/11/19,367.5,368.299988,366.179993,366.179993,366.179993,1390900
2/12/19,367.079987,367.380005,355.160004,355.179993,355.179993,4794500
3/12/19,352.089996,355.559998,347.609985,352.079987,352.079987,4683500
4/12/19,354.700012,355.290009,348.820007,348.839996,348.839996,3014200
5/12/19,350.220001,350.420013,345.589996,345.679993,345.679993,4719600
6/12/19,347.73999,354.399994,347.109985,354.089996,354.089996,2856100
9/12/19,352.670013,353.600006,349.570007,351.209991,351.209991,2844600
10/12/19,350.149994,351.399994,347.450012,347.899994,347.899994,2920900
11/12/19,342.100006,350.029999,338.5,350,350,7369100
12/12/19,348.25,351.070007,341,346.290009,346.290009,5970000
13/12/19,346.299988,349.309998,341.100006,341.670013,341.670013,4526300
16/12/19,328.529999,336.230011,326.429993,327,327,16488200
17/12/19,322.059998,330.950012,320.609985,327,327,13526400
18/12/19,328.720001,335.25,328.140015,330.679993,330.679993,7029300
19/12/19,332.899994,334.809998,330.980011,333.5,333.5,5492600
20/12/19,334.619995,335.5,328,328,328,9489400
23/12/19,336.75,340.589996,334.200012,337.549988,337.549988,9534800
24/12/19,339.51001,339.75,332.619995,333,333,4120100
26/12/19,332.700012,333.359985,329.299988,329.920013,329.920013,4593400
27/12/19,330.200012,333.649994,329.170013,330.140015,330.140015,4124000
30/12/19,330.5,330.630005,325.709991,326.399994,326.399994,4525500
31/12/19,325.410004,326.570007,323.320007,325.76001,325.76001,4958800
2/1/20,328.549988,333.350006,327.700012,333.320007,333.320007,4544400
3/1/20,330.630005,334.890015,330.299988,332.76001,332.76001,3875900
6/1/20,329.299988,334.859985,327.880005,333.73999,333.73999,5355000
7/1/20,334.26001,344.190002,330.709991,337.279999,337.279999,9898600
8/1/20,332.399994,334.029999,329.600006,331.369995,331.369995,8239200
9/1/20,334.950012,341.730011,332.049988,336.339996,336.339996,8175600
10/1/20,335.559998,337.700012,329.450012,329.920013,329.920013,7161700
13/1/20,332.399994,334.100006,330.079987,330.220001,330.220001,5648500
14/1/20,330.76001,335.350006,328.279999,332.350006,332.350006,6945300
15/1/20,332.350006,333.109985,329.690002,329.799988,329.799988,4578300
16/1/20,331.049988,332.869995,329.309998,332,332,4024100
17/1/20,332.390015,332.5,323,324.149994,324.149994,11061700
21/1/20,322.600006,326.600006,305.75,313.369995,313.369995,19318000
22/1/20,309.820007,312.839996,302.720001,309,309,18792600
23/1/20,308.5,318.170013,307.700012,317.790009,317.790009,9702100
24/1/20,322,326.200012,312.51001,323.049988,323.049988,17798200
27/1/20,316.209991,321.26001,314.579987,316.600006,316.600006,7468100
28/1/20,318.049988,319.359985,314,316.559998,316.559998,5502200
29/1/20,324.350006,327.179993,319.140015,322.019989,322.019989,12454700
30/1/20,320.5,325.350006,317.640015,323.299988,323.299988,6022000
31/1/20,321.75,321.929993,316.98999,318.269989,318.269989,4999600
3/2/20,318.75,320.73999,314.880005,316,316,4847700
4/2/20,318.279999,319.480011,315.029999,317.940002,317.940002,3779800
5/2/20,320.5,329.679993,319.230011,329.549988,329.549988,6071800
6/2/20,330.910004,343.440002,325.660004,341.429993,341.429993,12845500
7/2/20,340.369995,340.73999,335.690002,336.75,336.75,5337800
10/2/20,337.220001,345.940002,336.320007,344.670013,344.670013,5870900
